"","location","year","tmax_avg_0","tmax_avg_1","tmax_avg_2","tmax_avg_3","tmax_avg_4","tmin_avg_0","tmin_avg_1","tmin_avg_2","tmin_avg_3","tmin_avg_4","prcp_avg_0","prcp_avg_1","prcp_avg_2","prcp_avg_3","prcp_avg_4","prcp_tot_0","prcp_tot_1","prcp_tot_2","prcp_tot_3","prcp_tot_4","snwd_avg_0","snwd_avg_1","snwd_avg_2","snwd_avg_3","snwd_avg_4","snwd_tot_0","snwd_tot_1","snwd_tot_2","snwd_tot_3","snwd_tot_4","sunlight_avg_1","sunlight_avg_2","sunlight_avg_3","sunlight_avg_4","sunlight_avg_0","lat","long","alt","bloom_date","bloom_doy"
"185","kyoto",1995,120.6,84.3333333333333,95.7692307692308,133.730769230769,181.631578947368,35.1875,7.33333333333333,6.75,38.6923076923077,87.8666666666667,20.6923076923077,35.5,9.08333333333333,52.8,41.6666666666667,269,426,109,792,375,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"1995-04-09",99
"186","kyoto",1996,95.695652173913,89.9333333333333,84.8928571428571,124.666666666667,176.033333333333,15.0909090909091,6.05882352941176,-4.35294117647059,26.2307692307692,53.5625,13.1818181818182,20.3529411764706,15.5833333333333,122.357142857143,30.8333333333333,145,346,187,1713,370,NA,NA,20,NA,NA,0,0,20,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"1996-04-12",103
"187","kyoto",1997,120.866666666667,89.7666666666667,97.1071428571429,147.115384615385,197.620689655172,16.2631578947368,7.3125,-2.41666666666667,33.9285714285714,81.4166666666667,59,6.71428571428571,26.6923076923077,74.25,107.8,531,94,347,594,1078,NA,15,NA,NA,NA,0,30,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"1997-04-07",97
"188","kyoto",1998,122.5,90.7142857142857,118.481481481481,152.241379310345,230.571428571429,33.6666666666667,10.3571428571429,19,45.5333333333333,120.823529411765,87.8,72.6923076923077,41.25,58.375,141.416666666667,439,945,495,467,1697,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"1998-04-01",91
"189","kyoto",1999,131.41935483871,95.2857142857143,95.3076923076923,143.807692307692,194.28,39.0588235294118,8.61538461538461,-0.0769230769230769,43.3076923076923,93.5333333333333,36.25,20.125,34.3809523809524,54.2,31.9583333333333,290,483,722,1355,767,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"1999-04-04",94
"190","kyoto",2000,116.933333333333,99.6428571428571,78.3333333333333,128.7,186.807692307692,26.625,6.91666666666667,-1.05882352941176,22.2941176470588,75.1333333333333,19.8571428571429,26.1111111111111,27.4444444444444,86.5,91.2222222222222,139,235,494,865,821,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2000-04-09",100
"191","kyoto",2001,118.137931034483,79.5714285714286,98.3703703703704,138.516129032258,206.966666666667,24.1764705882353,-4.0625,7.28571428571429,25.4,77.8421052631579,26.4615384615385,64.4444444444444,59.7857142857143,54.8461538461538,35,344,1160,837,713,175,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2001-04-06",96
"192","kyoto",2002,111,98.9655172413793,110.464285714286,166.766666666667,223.2,20.25,9.07692307692308,12.1538461538462,41.0666666666667,107.571428571429,35.5,48.5882352941176,25.25,128.428571428571,63.75,426,826,303,899,510,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2002-04-01",91
"193","kyoto",2003,110.258064516129,79.3214285714286,99.8888888888889,125.7,202.137931034483,30.375,-0.0588235294117647,7.07142857142857,21.1875,98.9411764705882,38.7333333333333,50.5,29.3846153846154,64.3571428571429,124.866666666667,581,707,382,901,1873,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2003-04-08",98
"194","kyoto",2004,116.290322580645,88.3225806451613,121.607142857143,144.258064516129,220.533333333333,19.6,1.5,13.4210526315789,29.6666666666667,82.7647058823529,11.4193548387097,5.64516129032258,19.1071428571429,24.4193548387097,47.4827586206897,354,175,535,757,1377,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2004-04-01",92
"195","kyoto",2005,132.25,NA,NA,NA,NA,44.1666666666667,NA,NA,NA,NA,30.258064516129,NA,NA,NA,NA,938,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2005-04-09",99
"196","kyoto",2006,NA,82.1612903225806,103.4,125.666666666667,174.896551724138,NA,2.26666666666667,7.6875,22.1333333333333,73.3125,NA,13.3333333333333,34.4285714285714,39.8709677419355,44.9333333333333,NA,400,964,1236,1348,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2006-04-08",98
"197","kyoto",2007,116.333333333333,104.933333333333,127.384615384615,141.58064516129,193.3,38.6666666666667,7.33333333333333,17.4666666666667,38.3157894736842,68.6,36.0333333333333,7.12903225806452,24.4642857142857,25.3548387096774,7.76666666666667,1081,221,685,786,233,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2007-04-07",97
"198","kyoto",2008,122.333333333333,86.9666666666667,82.6551724137931,151.483870967742,197.966666666667,38.0666666666667,11.3529411764706,-0.888888888888889,43.375,87.5294117647059,29.7741935483871,15.2258064516129,17,39.6774193548387,59.3333333333333,923,472,476,1230,1780,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2008-04-04",95
"199","kyoto",2009,126.645161290323,94.3548387096774,110.72,141.433333333333,205.321428571429,24.9411764705882,14.1764705882353,17.6666666666667,35.7647058823529,85.2222222222222,16.3548387096774,26.5161290322581,48.2142857142857,36.6129032258064,29.2,507,822,1350,1135,876,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2009-04-05",95
"200","kyoto",2010,116.290322580645,93.6896551724138,112.62962962963,133,174.777777777778,34.2857142857143,-2.11764705882353,24.3846153846154,39.4666666666667,71.3333333333333,13.6451612903226,10.3214285714286,52.037037037037,53.9032258064516,65.9655172413793,423,289,1405,1671,1913,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2010-04-05",95
"201","kyoto",2011,119.633333333333,74.08,118.851851851852,122.178571428571,191.1,28.6666666666667,-11.9411764705882,12.0588235294118,16.7368421052632,63.4736842105263,32,6.48387096774194,28.2962962962963,20.6129032258065,35.6333333333333,960,201,764,639,1069,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2011-04-09",99
"202","kyoto",2012,108.266666666667,82.1612903225806,82.448275862069,127.625,199.214285714286,21.2666666666667,8.11764705882353,-2.35294117647059,32.25,91.875,2.25925925925926,10.0645161290323,39.6896551724138,42.6206896551724,45.5,61,312,1151,1236,1365,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2012-04-10",101
"203","kyoto",2013,86.9166666666667,78.6785714285714,87.037037037037,157.6,193.766666666667,10.9375,-6.86666666666667,4.76923076923077,36,62.3333333333333,26.258064516129,13.258064516129,34.3928571428571,21.1612903225806,35.7666666666667,814,411,963,656,1073,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2013-04-03",93
"204","kyoto",2014,104.870967741935,89.6551724137931,93,140.733333333333,207.666666666667,28.4,7.1875,14.4375,41.4666666666667,90.55,19.0645161290323,13.7741935483871,19.6785714285714,47.6451612903226,28.1666666666667,591,427,551,1477,845,NA,20,16.6666666666667,NA,NA,0,20,50,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2014-04-04",94
"205","kyoto",2015,92.9032258064516,83.8064516129032,98.7857142857143,147.645161290323,206.413793103448,10.9375,14.3076923076923,15.5625,46.2857142857143,105.882352941176,30.8709677419355,39.3225806451613,15.7142857142857,46.7,54.5666666666667,957,1219,440,1401,1637,10,87.5,30.5,NA,NA,10,350,61,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2015-04-03",93
"206","kyoto",2016,131.133333333333,103.607142857143,113.137931034483,154.2,217.275862068966,43.5714285714286,19.7647058823529,15.875,35.625,105.384615384615,32.6129032258064,24.7333333333333,33.2413793103448,23.7666666666667,60.1666666666667,1011,742,964,713,1805,NA,10,NA,10,NA,0,10,0,10,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2016-04-04",95
"207","kyoto",2017,124.033333333333,92.5161290322581,96.0714285714286,134.483870967742,206.896551724138,41.1666666666667,10.0769230769231,8.2,28.3125,90.5263157894737,29.741935483871,19.6774193548387,14.3214285714286,14.3870967741935,46.8666666666667,922,610,401,446,1406,NA,67.25,20,NA,NA,0,269,20,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2017-04-09",99
"208","kyoto",2018,99.0322580645161,79.5,93.3571428571429,168.633333333333,225.448275862069,15.0526315789474,-1.28571428571429,1.5625,50.6470588235294,104.157894736842,10.8064516129032,13.741935483871,8.07142857142857,51.0322580645161,53.7666666666667,335,426,226,1582,1613,NA,10,NA,NA,NA,0,20,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2018-03-30",89
"209","kyoto",2019,120.58064516129,91.3225806451613,110.961538461538,147.3,195.233333333333,38.5,11.2352941176471,26.5714285714286,48.5,82.3125,19.5483870967742,3.74193548387097,16.3928571428571,23.9666666666667,36.6206896551724,606,116,459,719,1062,10,30,NA,NA,NA,10,30,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2019-04-05",95
"210","kyoto",2020,123.3,113.137931034483,113.379310344828,157,185.689655172414,42.125,37.2352941176471,24.0833333333333,53.1875,71.6666666666667,15.2258064516129,20.8666666666667,16.8148148148148,27.6666666666667,42.3448275862069,472,626,454,747,1228,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2020-04-01",92
"211","kyoto",2021,120.105263157895,97.5416666666667,121.909090909091,174.741935483871,207.333333333333,34.6,2.27272727272727,22.25,58.125,94.5882352941177,0,26.7272727272727,26.4761904761905,46.9677419354839,68.2333333333333,0,588,556,1456,2047,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,35.0119831,135.6761135,44,"2021-03-26",85
"212","kyoto",2022,116.612903225806,82.2258064516129,91.4285714285714,NA,NA,36.8333333333333,6.88888888888889,-0.5,NA,NA,30.3870967741935,13.4838709677419,0.714285714285714,NA,NA,942,418,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","vancouver",1957,NA,46.6666666666667,NA,NA,NA,NA,5.5,NA,NA,NA,NA,54.4,NA,NA,NA,NA,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","vancouver",1958,88.8064516129032,84.4193548387097,103.607142857143,106.451612903226,139.866666666667,18.258064516129,24,40.8928571428571,19.3548387096774,43.3,65.5,100.153846153846,49.7307692307692,25.15,37.9,1834,2604,1293,503,758,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","vancouver",1959,83,72.3225806451613,68.6071428571429,97.8064516129032,NA,18.0666666666667,0.741935483870968,-0.357142857142857,22.8709677419355,NA,70.3928571428571,67.625,65.0526315789474,48.6206896551724,NA,1971,1623,1236,1410,NA,115.5,NA,NA,NA,NA,231,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","vancouver",1978,70.4166666666667,63.2,92,108.846153846154,131.666666666667,-10.3448275862069,2.66666666666667,12.1428571428571,28.7096774193548,45.1724137931034,78.6666666666667,45.5185185185185,44.1666666666667,48.45,56.0454545454545,1652,1229,1060,969,1233,NA,134.5,NA,NA,NA,0,269,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","vancouver",1979,55.1851851851852,39.0909090909091,77.0833333333333,120,133.913043478261,-17.4193548387097,-40.6666666666667,-3.7037037037037,19.6774193548387,37.5862068965517,51.85,31.4736842105263,70.0833333333333,7.92,21.037037037037,1037,598,1682,198,568,NA,NA,NA,NA,NA,0,0,0,0,0,5580.08774193548,7332.23892857143,14853.6916129032,17665.3116666667,NA,NA,NA,NA,NA,NA
"218","vancouver",1980,89.2,46.2962962962963,86.25,92.5925925925926,144.761904761905,23.9285714285714,-38.2142857142857,17.8571428571429,16.551724137931,46.9230769230769,79.4193548387097,29.5,49.7407407407407,24.8214285714286,29.3214285714286,2462,826,1343,695,821,NA,NA,NA,NA,NA,0,0,0,0,0,5393.25161290323,7486.51379310345,13213.9648387097,18988.6506666667,3149.5164516129,NA,NA,NA,NA,NA
"219","vancouver",1981,82.2727272727273,86.6666666666667,91.9047619047619,124.782608695652,120.909090909091,19.2857142857143,19,11.1111111111111,27.6666666666667,41.3793103448276,35.4230769230769,21.5384615384615,37.3913043478261,45,47.6086956521739,921,560,860,1305,1095,148.4,NA,NA,NA,NA,742,0,0,0,0,5256.35096774194,8144.59607142857,15264.3383870968,16141.631,3033.26322580645,NA,NA,NA,NA,NA
"220","vancouver",1982,72.9166666666667,46.4444444444444,77,96.1818181818182,124.25,5.33333333333333,-11.6071428571429,2.07692307692308,8.03448275862069,25.3448275862069,64.8214285714286,116.677419354839,80,22.4666666666667,33.3793103448276,1815,3617,2240,674,968,NA,106.5,30,NA,NA,0,1491,30,0,0,3927.55516129032,7025.16535714286,14559.8680645161,19247.052,3421.78451612903,NA,NA,NA,NA,NA
"221","vancouver",1983,74.8333333333333,94.2631578947368,99.7777777777778,125.315789473684,141.642857142857,11.1428571428571,23.6666666666667,22.8518518518519,38.4,42.7241379310345,51.0967741935484,61.4666666666667,92.2592592592593,53.4137931034483,51.6206896551724,1584,1844,2491,1549,1497,NA,NA,NA,NA,NA,0,0,0,0,0,4644.72064516129,7355.3025,13657.1451612903,20084.966,3921.98096774194,NA,NA,NA,NA,NA
"222","vancouver",1984,46.8421052631579,80.45,100.4375,119.833333333333,136.352941176471,-37.8571428571429,9.42857142857143,21.6428571428571,39.2068965517241,39.2068965517241,31.5714285714286,77.4838709677419,64.0714285714286,47.8333333333333,39.7142857142857,884,2402,1794,1435,1112,15,NA,NA,NA,NA,30,0,0,0,0,4580.87,6889.57827586207,12158.2558064516,16412.815,3966.31129032258,NA,NA,NA,NA,NA
"223","vancouver",1985,42.1,53.7333333333333,70.3157894736842,94,125.941176470588,-26.2222222222222,-28.448275862069,-12.7307692307692,6.44,43.9642857142857,60,11.3461538461538,38.5925925925926,32.8214285714286,32.6551724137931,1680,295,1042,919,947,60.6,47.5454545454545,67.4545454545455,NA,NA,606,523,742,0,0,5875.20516129032,7532.52642857143,14915.5787096774,16647.6563333333,3950.06806451613,NA,NA,NA,NA,NA
"224","vancouver",1986,43.2777777777778,96.5,72,121.526315789474,122.294117647059,-20.2068965517241,20.5,-13.375,34.5161290322581,39.1333333333333,18.8965517241379,85.9,50.52,36.0333333333333,38.7586206896552,548,2577,1263,1081,1124,62,NA,97.8,NA,NA,310,0,978,0,0,4558.82032258065,8036.17178571429,12449.1751612903,16109.196,4261.45290322581,NA,NA,NA,NA,NA
"225","vancouver",1987,77.7142857142857,80,103,117.684210526316,157.923076923077,11.1851851851852,9.64285714285714,20.9230769230769,30.4230769230769,50.9285714285714,67.3333333333333,59.8461538461538,26.7142857142857,58.3103448275862,19.962962962963,2020,1556,748,1691,539,NA,NA,NA,NA,NA,0,0,0,0,0,4836.75,7976.65785714286,12826.7393548387,17503.1473333333,4020.07322580645,NA,NA,NA,NA,NA
"226","vancouver",1988,75.85,73.4210526315789,86.1428571428571,109.166666666667,138.526315789474,2.84615384615385,-6.37037037037037,14.1538461538462,29.9230769230769,54,62.4814814814815,34.0714285714286,33.0416666666667,58.24,35.2307692307692,1687,954,793,1456,916,10,NA,15,NA,NA,20,0,30,0,0,4879.56935483871,8032.84310344828,13208.7919354839,18304.051,3868.20451612903,NA,NA,NA,NA,NA
"227","vancouver",1989,86.8235294117647,76.5294117647059,58,94.2777777777778,151.6875,12.2068965517241,2.73076923076923,-38.48,12.2758620689655,53.9285714285714,60.5,49.9032258064516,39.84,44,17.3478260869565,1815,1547,996,1364,399,10,17.75,50,10,691,10,71,200,20,691,4545.51451612903,8263.00142857143,11283.465483871,20313.234,3722.26709677419,NA,NA,NA,NA,NA
"228","vancouver",1990,80.4285714285714,77,69,108.894736842105,149,20.3,8.2258064516129,-21.9166666666667,12.8387096774194,56.2758620689655,46.9642857142857,66.0666666666667,49.2692307692308,44.4827586206897,35,1315,1982,1281,1290,980,NA,NA,122.555555555556,NA,NA,0,0,1103,0,0,4311.92419354839,7918.96357142857,14036.9729032258,17448.9436666667,3644.62129032258,NA,NA,NA,NA,NA
"229","vancouver",1991,56.7894736842105,58.4444444444444,104.315789473684,95.7647058823529,131.866666666667,-17.72,-18.1538461538462,30.8148148148148,10.3846153846154,40.0769230769231,69.9677419354839,85.1052631578947,57.9642857142857,41.6129032258064,44.8888888888889,2169,1617,1623,1290,1212,52.6363636363636,181.428571428571,NA,134.5,NA,579,1270,0,269,0,5424.27516129032,7669.98,13429.3174193548,19385.238,3272.22258064516,NA,NA,NA,NA,NA
"230","vancouver",1992,88.5882352941177,88.7777777777778,104.944444444444,131.352941176471,151.823529411765,12.6551724137931,22.0645161290323,25.0357142857143,36.3333333333333,55.3333333333333,39.8666666666667,94.4,30.448275862069,9.53333333333333,42.2666666666667,1196,2832,883,286,1268,NA,NA,NA,NA,NA,0,0,0,0,0,4415.71451612903,8421.68862068965,16011.6864516129,17921.647,3446.81806451613,NA,NA,NA,NA,NA
"231","vancouver",1993,63.2352941176471,36.8823529411765,85,117.444444444444,145.666666666667,-18.76,-57.5862068965517,-20.4285714285714,27.2258064516129,54.8214285714286,35.9677419354839,33.4193548387097,4.07142857142857,37.0967741935484,40.8666666666667,1115,1036,114,1150,1226,93.1666666666667,142.45,30.5,NA,NA,559,2849,61,0,0,5336.96580645161,9534.30071428572,13310.6361290323,15928.1256666667,3893.95387096774,NA,NA,NA,NA,NA
"232","vancouver",1994,78.9523809523809,94,66.2,115.8125,147.526315789474,2.3,31.2666666666667,-2.62962962962963,26.9285714285714,63.7083333333333,50.8387096774194,41.1612903225806,36.0714285714286,35.6451612903226,16.8,1576,1276,1010,1105,504,NA,NA,20.25,NA,NA,0,0,81,0,0,4530.90129032258,7112.265,14211.0206451613,16785.868,4037.66870967742,NA,NA,NA,NA,NA
"233","vancouver",1995,82.3125,80.6315789473684,92.7368421052632,116.375,144.894736842105,11.3571428571429,-3.48275862068966,12.24,23.75,46.7241379310345,60.9677419354839,53.1290322580645,50.9642857142857,33.3225806451613,18.9,1890,1647,1427,1033,567,10,NA,127,10,NA,10,0,381,10,0,4927.61322580645,8037.30571428571,14221.0251612903,17915.328,3620.02387096774,NA,NA,NA,NA,NA
"234","vancouver",1996,82.3809523809524,67.9,94,110.529411764706,147.25,9.20689655172414,3.35714285714286,-6.07692307692308,15.0344827586207,64.5357142857143,69.5483870967742,51.8064516129032,38.0344827586207,21.4516129032258,58.1333333333333,2156,1606,1103,665,1744,NA,12,20,NA,NA,0,60,20,0,0,4303.19387096774,8565.52689655172,13324.245483871,16073.1056666667,3816.10225806452,NA,NA,NA,NA,NA
"235","vancouver",1997,46.7647058823529,71.6315789473684,92.0909090909091,100.888888888889,140.466666666667,-22.8235294117647,4.94736842105263,6.90909090909091,19.7222222222222,36.4666666666667,80.7741935483871,85.4838709677419,31.5357142857143,72.3870967741936,36.4,2504,2650,883,2244,1092,165.636363636364,30,NA,NA,NA,1822,30,0,0,0,4708.37258064516,8319.58964285714,10923.254516129,18814.9963333333,3735.53387096774,NA,NA,NA,NA,NA
"236","vancouver",1998,88.1,73.3157894736842,104.5,124.642857142857,131.1875,7.15,1.57894736842105,30.5625,45.1428571428571,41.625,40.2903225806452,49.0967741935484,26.1071428571429,28.2258064516129,6.3,1249,1522,731,875,189,NA,40.5,NA,NA,NA,0,162,0,0,0,4755.78935483871,6975.0725,12988.2909677419,20016.093,4024.70838709677,NA,NA,NA,NA,NA
"237","vancouver",1999,68.9411764705882,74.5882352941177,92.875,101.733333333333,135.533333333333,-0.764705882352941,10.5882352941176,17.5625,22.1333333333333,38.2,88.7096774193548,103.461538461538,89.64,43,41.5263157894737,2750,2690,2241,1247,789,98,NA,NA,NA,NA,588,0,0,0,0,4380.24290322581,6283.76392857143,13180.1529032258,19154.9596666667,3292.63,NA,NA,NA,NA,NA
"238","vancouver",2000,79.9047619047619,68.25,90.6315789473684,103.368421052632,145.928571428571,22.7619047619048,-3.4375,4.36842105263158,32.1052631578947,51.3571428571429,88.9655172413793,47.7741935483871,28.7931034482759,36.6774193548387,12.2,2580,1481,835,1137,366,NA,17.75,NA,NA,NA,0,71,0,0,0,4927.91258064516,7522.62275862069,12377.214516129,18843.1516666667,3774.18419354839,NA,NA,NA,NA,NA
"239","vancouver",2001,72.45,84.4210526315789,77.3888888888889,107.9375,132.133333333333,0.8,9.52631578947368,-4.88888888888889,15.8125,44.6666666666667,43.5161290322581,43.5161290322581,10.9642857142857,38.3548387096774,36.2333333333333,1349,1349,307,1189,1087,44.5,NA,35.5,NA,NA,89,0,71,0,0,4842.53774193548,8558.66678571429,13178.4993548387,17498.6376666667,4086.67387096774,NA,NA,NA,NA,NA
"240","vancouver",2002,76.8571428571429,72.5,84,76.1764705882353,126.052631578947,-4.47619047619048,9.3,2.6,3.94117647058824,39.2631578947368,72.1935483870968,54,38.1785714285714,21.8064516129032,24.3666666666667,2238,1674,1069,676,731,NA,113.5,20,25.25,NA,0,681,20,101,0,4513.26419354839,8126.30928571429,12389.3461290323,18738.6526666667,3883.78387096774,NA,NA,NA,NA,NA
"241","vancouver",2003,84.7058823529412,97.2352941176471,84.8823529411765,112.428571428571,131.2,12.8823529411765,17.5294117647059,9.23529411764706,37.2380952380952,54.4666666666667,44.0967741935484,51.4193548387097,9.64285714285714,43.9354838709677,47.3333333333333,1367,1594,270,1362,1420,NA,NA,NA,10,NA,0,0,0,10,0,4799.16096774194,8842.65535714286,10947.2625806452,16717.112,3955.44225806452,NA,NA,NA,NA,NA
